customer_id,cust_id,customer_name,segment,region,status,created_at,channel,risk_score,revenue_tier,contact_email,contact_phone
C0010764,CUST-010764,customer_010764,B2C,NORTH,active,3/10/2022,online,0.425,standard,customer_010764@example.test,33322312181
C0010765,CUST-010765,customer_010765,B2C,SOUTH,active,3/21/2022,call_center,0.41,standard,customer_010765@example.test,33084747226
C0010766,CUST-010766,customer_010766,ENTERPRISE,METRO,active,7/20/2022,retail_store,0.4229,standard,customer_010766@example.test,33795615943
C0010767,CUST-010767,customer_010767,B2C,METRO,active,9/30/2022,retail_store,0.3937,standard,customer_010767@example.test,33369499910
C0010768,CUST-010768,customer_010768,B2C,METRO,active,10/16/2025,online,0.689,standard,customer_010768@example.test,33412221433
C0010769,CUST-010769,customer_010769,B2C,NORTH,suspended,8/7/2023,online,0.2877,standard,customer_010769@example.test,33606180709
C0010770,CUST-010770,customer_010770,SME,NORTH,active,8/4/2024,online,0.3512,high,customer_010770@example.test,33551822077
C0010771,CUST-010771,customer_010771,B2C,CENTER,active,8/27/2024,online,0.4401,standard,customer_010771@example.test,33956592852
C0010772,CUST-010772,customer_010772,B2C,EAST,suspended,1/2/2025,partner,0.3777,standard,customer_010772@example.test,33022979042
C0010773,CUST-010773,customer_010773,B2C,EAST,active,9/24/2023,call_center,0.5234,standard,customer_010773@example.test,33875098683
C0010774,CUST-010774,customer_010774,B2C,CENTER,active,10/19/2023,retail_store,0.2835,standard,customer_010774@example.test,33368602830
C0010775,CUST-010775,customer_010775,SME,WEST,active,12/5/2022,partner,0.6396,standard,customer_010775@example.test,33988983398
C0010776,CUST-010776,customer_010776,SME,NORTH,active,8/1/2025,retail_store,0.0831,standard,,33032430942
C0010777,CUST-010777,customer_010777,SME,METRO,active,1/4/2024,call_center,0.6578,standard,,33313567215
C0010778,CUST-010778,customer_010778,B2C,WEST,churned,12/17/2024,retail_store,0.3586,standard,customer_010778@example.test,33838345633
C0010779,CUST-010779,customer_010779,B2C,NORTH,active,12/27/2022,call_center,0.2074,standard,customer_010779@example.test,33946790179
C0010780,CUST-010780,customer_010780,B2C,CENTER,active,4/25/2024,retail_store,0,standard,customer_010780@example.test,33537473913
C0010781,CUST-010781,customer_010781,B2C,SOUTH,active,8/24/2023,retail_store,0.4035,standard,customer_010781@example.test,33837190828
C0010782,CUST-010782,customer_010782,B2C,SOUTH,active,11/28/2024,partner,0.2215,standard,customer_010782@example.test,33090839712
C0010783,CUST-010783,customer_010783,B2C,METRO,active,1/14/2024,call_center,0.5023,standard,customer_010783@example.test,33217568043
C0010784,CUST-010784,customer_010784,B2C,WEST,active,9/12/2023,online,0.6242,standard,customer_010784@example.test,33136549064
C0010785,CUST-010785,customer_010785,B2C,CENTER,active,9/22/2023,retail_store,0.0996,standard,customer_010785@example.test,33005373775
C0010786,CUST-010786,customer_010786,SME,NORTH,active,3/19/2025,retail_store,0.5368,standard,customer_010786@example.test,33831106928
C0010787,CUST-010787,customer_010787,B2C,EAST,active,2/23/2023,partner,0.2093,standard,customer_010787@example.test,33554438298
C0010788,CUST-010788,customer_010788,B2C,SOUTH,active,4/30/2022,partner,0.2187,standard,customer_010788@example.test,33118349868
C0010789,CUST-010789,customer_010789,SME,NORTH,active,12/15/2024,call_center,0.5964,standard,customer_010789@example.test,33286912986
C0010790,CUST-010790,customer_010790,B2C,EAST,active,9/13/2024,retail_store,0.3242,standard,customer_010790@example.test,33403342144
C0010791,CUST-010791,customer_010791,B2C,WEST,active,3/14/2023,retail_store,0.2596,standard,customer_010791@example.test,33694293837
C0010792,CUST-010792,customer_010792,B2C,WEST,active,9/15/2022,partner,0.6401,standard,customer_010792@example.test,33144682621
C0010793,CUST-010793,customer_010793,B2C,CENTER,active,9/29/2023,retail_store,0.3189,standard,customer_010793@example.test,33625995690
C0010794,CUST-010794,customer_010794,SME,WEST,suspended,3/3/2025,retail_store,0.4697,high,customer_010794@example.test,33413436844
C0010795,CUST-010795,customer_010795,B2C,CENTER,active,7/9/2023,retail_store,0.3963,standard,customer_010795@example.test,33772164024
C0010796,CUST-010796,customer_010796,SME,NORTH,active,8/25/2025,partner,0.7124,standard,customer_010796@example.test,33370296474
C0010797,CUST-010797,customer_010797,B2C,CENTER,active,1/2/2025,online,0.5666,standard,customer_010797@example.test,33223416921
C0010798,CUST-010798,customer_010798,B2C,WEST,active,9/3/2025,retail_store,0.2599,standard,customer_010798@example.test,33048986541
C0010799,CUST-010799,customer_010799,ENTERPRISE,SOUTH,active,6/21/2025,partner,0.4153,standard,customer_010799@example.test,33372896458
C0010800,CUST-010800,customer_010800,SME,WEST,active,10/29/2022,call_center,0.5477,standard,customer_010800@example.test,33664242808
C0010801,CUST-010801,customer_010801,B2C,METRO,active,2/6/2023,online,0.4675,standard,customer_010801@example.test,33624381650
C0010802,CUST-010802,customer_010802,B2C,SOUTH,active,3/4/2023,online,0.5104,standard,customer_010802@example.test,33631069548
C0010803,CUST-010803,customer_010803,SME,METRO,active,8/31/2025,call_center,0.4551,high,customer_010803@example.test,33833305794
C0010804,CUST-010804,customer_010804,B2C,SOUTH,active,3/9/2024,retail_store,0.4743,standard,customer_010804@example.test,33633981980
C0010805,CUST-010805,customer_010805,ENTERPRISE,SOUTH,active,11/3/2024,retail_store,0.7206,high,customer_010805@example.test,33057842088
C0010806,CUST-010806,customer_010806,SME,WEST,churned,9/3/2025,online,0.1171,standard,customer_010806@example.test,33607938796
C0010807,CUST-010807,customer_010807,B2C,CENTER,active,11/14/2023,call_center,0.6549,standard,customer_010807@example.test,33972152119
C0010808,CUST-010808,customer_010808,B2C,CENTER,active,12/19/2023,partner,0.3548,standard,customer_010808@example.test,33193542670
C0010809,CUST-010809,customer_010809,B2C,CENTER,active,9/14/2023,retail_store,0.0011,standard,customer_010809@example.test,33664605877
C0010810,CUST-010810,customer_010810,B2C,NORTH,active,4/27/2022,partner,0.517,standard,customer_010810@example.test,33947971311
C0010811,CUST-010811,customer_010811,SME,SOUTH,churned,2/6/2022,call_center,0.3667,standard,customer_010811@example.test,33391685458
C0010812,CUST-010812,customer_010812,B2C,NORTH,active,2/21/2023,call_center,0.7405,standard,customer_010812@example.test,
C0010813,CUST-010813,customer_010813,B2C,SOUTH,active,8/3/2025,call_center,0.1409,standard,customer_010813@example.test,33183702746
C0010814,CUST-010814,customer_010814,B2C,EAST,active,3/22/2024,partner,0.1596,standard,customer_010814@example.test,33944137877
C0010815,CUST-010815,customer_010815,B2C,CENTER,suspended,7/28/2023,retail_store,0.2976,standard,customer_010815@example.test,
C0010816,CUST-010816,customer_010816,SME,WEST,churned,11/23/2022,online,0.2729,high,customer_010816@example.test,
C0010817,CUST-010817,customer_010817,B2C,WEST,active,8/15/2025,partner,0.757,standard,customer_010817@example.test,33092579186
C0010818,CUST-010818,customer_010818,B2C,NORTH,suspended,4/14/2025,online,0.3076,standard,customer_010818@example.test,33304097059
C0010819,CUST-010819,customer_010819,B2C,NORTH,suspended,9/26/2024,call_center,0.1039,standard,customer_010819@example.test,33729362723
C0010820,CUST-010820,customer_010820,B2C,WEST,active,3/28/2024,retail_store,0.6045,standard,customer_010820@example.test,33106919890
C0010821,CUST-010821,customer_010821,B2C,METRO,churned,4/1/2024,retail_store,0.0671,standard,customer_010821@example.test,33135698132
C0010822,CUST-010822,customer_010822,B2C,SOUTH,active,10/5/2025,online,0.3828,standard,customer_010822@example.test,33357006320
C0010823,CUST-010823,customer_010823,B2C,NORTH,active,11/1/2023,retail_store,0.3303,standard,customer_010823@example.test,33086469547
C0010824,CUST-010824,customer_010824,B2C,CENTER,active,4/8/2025,partner,0.4738,standard,customer_010824@example.test,33417124462
C0010825,CUST-010825,customer_010825,SME,NORTH,active,5/18/2024,partner,0.1359,high,customer_010825@example.test,33868307654
C0010826,CUST-010826,customer_010826,B2C,WEST,active,8/14/2025,partner,0.2002,standard,customer_010826@example.test,33553859948
C0010827,CUST-010827,customer_010827,B2C,CENTER,active,6/19/2023,partner,0.3566,standard,customer_010827@example.test,33601960349
C0010828,CUST-010828,customer_010828,B2C,WEST,active,2/12/2022,call_center,0.7107,standard,customer_010828@example.test,33179385371
C0010829,CUST-010829,customer_010829,B2C,NORTH,active,6/1/2025,retail_store,0.4771,standard,customer_010829@example.test,33593510573
C0010830,CUST-010830,customer_010830,B2C,METRO,active,12/12/2023,retail_store,0.0461,standard,customer_010830@example.test,33951780307
C0010831,CUST-010831,customer_010831,B2C,METRO,active,11/14/2024,online,0.212,standard,customer_010831@example.test,33194432099
C0010832,CUST-010832,customer_010832,SME,CENTER,active,9/27/2023,retail_store,0.2604,high,customer_010832@example.test,33786366494
C0010833,CUST-010833,customer_010833,ENTERPRISE,NORTH,active,9/26/2023,call_center,0.3478,high,customer_010833@example.test,33937822660
C0010834,CUST-010834,customer_010834,SME,METRO,active,3/8/2023,call_center,0.6039,high,customer_010834@example.test,33059533932
C0010835,CUST-010835,customer_010835,B2C,EAST,active,4/30/2024,call_center,0.3017,standard,customer_010835@example.test,33007832712
C0010836,CUST-010836,customer_010836,B2C,SOUTH,active,11/2/2023,partner,0.0222,standard,customer_010836@example.test,33853118327
C0010837,CUST-010837,customer_010837,B2C,EAST,suspended,7/10/2025,online,0.1873,standard,customer_010837@example.test,33311645971
C0010838,CUST-010838,customer_010838,B2C,CENTER,active,2/20/2025,call_center,0.4181,standard,customer_010838@example.test,33128816133
C0010839,CUST-010839,customer_010839,B2C,CENTER,active,6/17/2025,call_center,0.7499,standard,customer_010839@example.test,33121859191
C0010840,CUST-010840,customer_010840,B2C,NORTH,active,4/3/2023,retail_store,0.0284,standard,customer_010840@example.test,33578594467
C0010841,CUST-010841,customer_010841,B2C,WEST,active,8/16/2024,call_center,0.1439,standard,customer_010841@example.test,33627513373
C0010842,CUST-010842,customer_010842,SME,CENTER,active,8/3/2023,call_center,0.3809,standard,customer_010842@example.test,33863037096
C0010843,CUST-010843,customer_010843,B2C,METRO,active,10/13/2024,partner,0,standard,customer_010843@example.test,33789758568
C0010844,CUST-010844,customer_010844,B2C,WEST,active,5/11/2022,partner,0.4646,standard,customer_010844@example.test,33929457166
C0010845,CUST-010845,customer_010845,B2C,CENTER,active,6/10/2025,online,0.5356,standard,customer_010845@example.test,33979910902
C0010846,CUST-010846,customer_010846,B2C,CENTER,active,5/5/2022,partner,0.4158,standard,customer_010846@example.test,33417586973
C0010847,CUST-010847,customer_010847,B2C,EAST,active,12/7/2024,retail_store,0.4119,standard,customer_010847@example.test,33231429056
C0010848,CUST-010848,customer_010848,B2C,SOUTH,active,1/2/2024,retail_store,0.1683,standard,customer_010848@example.test,33116681595
C0010849,CUST-010849,customer_010849,B2C,NORTH,active,9/21/2024,partner,0.1368,standard,customer_010849@example.test,33909447539
C0010850,CUST-010850,customer_010850,ENTERPRISE,SOUTH,active,9/4/2024,partner,0.084,high,customer_010850@example.test,33411926886
C0010851,CUST-010851,customer_010851,B2C,NORTH,active,5/21/2024,partner,0.1571,standard,customer_010851@example.test,33710257676
C0010852,CUST-010852,customer_010852,SME,EAST,active,7/22/2023,partner,0,high,customer_010852@example.test,33629447826
C0010853,CUST-010853,customer_010853,B2C,WEST,active,11/17/2024,partner,0,standard,customer_010853@example.test,33892362992
C0010854,CUST-010854,customer_010854,B2C,NORTH,active,4/23/2023,online,0.5076,standard,customer_010854@example.test,33377954192
C0010855,CUST-010855,customer_010855,B2C,EAST,active,6/3/2023,partner,0,standard,customer_010855@example.test,33750486091
C0010856,CUST-010856,customer_010856,B2C,NORTH,active,5/20/2025,retail_store,0.5014,standard,customer_010856@example.test,33151596583
C0010857,CUST-010857,customer_010857,B2C,NORTH,active,3/1/2025,online,0.2601,standard,customer_010857@example.test,33301146250
C0010858,CUST-010858,customer_010858,B2C,EAST,active,2/8/2023,call_center,0,standard,customer_010858@example.test,33185740753
C0010859,CUST-010859,customer_010859,B2C,METRO,active,7/16/2022,online,0.3428,standard,customer_010859@example.test,33092739206
C0010860,CUST-010860,customer_010860,B2C,METRO,active,2/4/2024,partner,0.3433,standard,customer_010860@example.test,33774621542
C0010861,CUST-010861,customer_010861,ENTERPRISE,EAST,active,9/18/2025,call_center,0.2865,standard,customer_010861@example.test,33399541577
C0010862,CUST-010862,customer_010862,B2C,EAST,active,2/20/2025,partner,0.5498,standard,,33454170310
C0010863,CUST-010863,customer_010863,B2C,NORTH,active,1/24/2025,call_center,0.2108,standard,customer_010863@example.test,33229899352
C0010864,CUST-010864,customer_010864,SME,EAST,active,7/19/2025,call_center,0.6062,high,customer_010864@example.test,33100246189
C0010865,CUST-010865,customer_010865,SME,CENTER,active,12/29/2024,online,0.3314,high,customer_010865@example.test,33887057346
C0010866,CUST-010866,customer_010866,B2C,METRO,active,10/9/2022,online,0.4871,standard,customer_010866@example.test,33412230121
C0010867,CUST-010867,customer_010867,B2C,NORTH,active,9/4/2025,partner,0.4768,standard,customer_010867@example.test,33322413610
C0010868,CUST-010868,customer_010868,B2C,NORTH,active,8/2/2022,retail_store,0.2456,standard,customer_010868@example.test,33288052116
C0010869,CUST-010869,customer_010869,SME,CENTER,active,8/13/2024,retail_store,0.8313,high,customer_010869@example.test,33713151614
C0010870,CUST-010870,customer_010870,SME,NORTH,active,2/9/2022,online,0.2863,standard,customer_010870@example.test,33075897047
C0010871,CUST-010871,customer_010871,SME,EAST,active,5/5/2024,online,0.6896,high,customer_010871@example.test,33610306055
C0010872,CUST-010872,customer_010872,B2C,EAST,active,8/11/2025,online,0.3511,standard,customer_010872@example.test,33930714118
C0010873,CUST-010873,customer_010873,SME,METRO,active,3/9/2022,partner,0.334,standard,,33072690520
C0010874,CUST-010874,customer_010874,B2C,SOUTH,active,3/18/2023,partner,0.5233,standard,customer_010874@example.test,33924027761
C0010875,CUST-010875,customer_010875,B2C,SOUTH,active,11/19/2024,retail_store,0.6197,standard,customer_010875@example.test,33418080692
C0010876,CUST-010876,customer_010876,ENTERPRISE,WEST,active,10/28/2022,partner,0.3328,standard,customer_010876@example.test,33035969244
C0010877,CUST-010877,customer_010877,B2C,WEST,active,8/26/2025,call_center,0.3799,standard,customer_010877@example.test,33627982735
C0010878,CUST-010878,customer_010878,B2C,WEST,active,6/9/2025,retail_store,0.327,standard,customer_010878@example.test,33900143604
C0010879,CUST-010879,customer_010879,B2C,METRO,active,10/7/2023,partner,0.1955,standard,customer_010879@example.test,33877428658
C0010880,CUST-010880,customer_010880,B2C,CENTER,active,1/26/2023,online,0.3479,standard,customer_010880@example.test,33689364158
C0010881,CUST-010881,customer_010881,B2C,NORTH,active,4/1/2024,retail_store,0.514,standard,customer_010881@example.test,33636132701
C0010882,CUST-010882,customer_010882,B2C,CENTER,active,10/27/2023,partner,0,standard,customer_010882@example.test,33358527183
C0010883,CUST-010883,customer_010883,B2C,WEST,active,2/5/2025,online,0.6416,standard,customer_010883@example.test,33762888548
C0010884,CUST-010884,customer_010884,B2C,SOUTH,active,10/2/2022,retail_store,0.5481,standard,customer_010884@example.test,33656418748
C0010885,CUST-010885,customer_010885,B2C,EAST,churned,12/21/2024,call_center,0.1215,standard,customer_010885@example.test,33538113920
C0010886,CUST-010886,customer_010886,B2C,SOUTH,active,2/28/2023,call_center,0.4667,standard,customer_010886@example.test,33189650747
C0010887,CUST-010887,customer_010887,B2C,CENTER,active,10/25/2024,partner,0.1778,standard,customer_010887@example.test,33443863337
C0010888,CUST-010888,customer_010888,B2C,METRO,active,4/25/2023,partner,0.5037,standard,customer_010888@example.test,33452550365
C0010889,CUST-010889,customer_010889,B2C,EAST,active,11/18/2023,call_center,0.3888,standard,customer_010889@example.test,33433549341
C0010890,CUST-010890,customer_010890,ENTERPRISE,SOUTH,active,6/9/2023,call_center,0.5311,standard,customer_010890@example.test,33183744026
C0010891,CUST-010891,customer_010891,SME,WEST,active,1/26/2023,partner,0.067,high,customer_010891@example.test,33784908822
C0010892,CUST-010892,customer_010892,B2C,CENTER,active,7/30/2023,online,0.4809,standard,customer_010892@example.test,33400066637
C0010893,CUST-010893,customer_010893,B2C,NORTH,active,1/31/2024,partner,0.2257,standard,customer_010893@example.test,33439475758
C0010894,CUST-010894,customer_010894,B2C,CENTER,suspended,6/21/2023,retail_store,0.4236,standard,customer_010894@example.test,33997558075
C0010895,CUST-010895,customer_010895,B2C,WEST,active,6/7/2023,partner,0.3783,standard,customer_010895@example.test,33542520644
C0010896,CUST-010896,customer_010896,B2C,NORTH,churned,1/17/2023,partner,0.221,standard,customer_010896@example.test,
C0010897,CUST-010897,customer_010897,SME,NORTH,active,5/13/2023,call_center,0.6653,standard,customer_010897@example.test,33909905299
C0010898,CUST-010898,customer_010898,B2C,CENTER,active,3/23/2025,call_center,0.5266,standard,customer_010898@example.test,33288731265
C0010899,CUST-010899,customer_010899,B2C,SOUTH,suspended,8/18/2025,retail_store,0.7816,standard,,33078732885
C0010900,CUST-010900,customer_010900,SME,WEST,active,10/5/2024,partner,0.5537,high,customer_010900@example.test,33251473900
C0010901,CUST-010901,customer_010901,B2C,EAST,active,4/11/2023,partner,0.1665,standard,customer_010901@example.test,33101124679
C0010902,CUST-010902,customer_010902,B2C,SOUTH,active,4/17/2025,online,0.4775,standard,customer_010902@example.test,33634606640
C0010903,CUST-010903,customer_010903,B2C,NORTH,active,5/10/2023,retail_store,0.1824,standard,customer_010903@example.test,33600504242
C0010904,CUST-010904,customer_010904,B2C,CENTER,active,2/15/2023,call_center,0.1344,standard,customer_010904@example.test,33409140874
C0010905,CUST-010905,customer_010905,SME,SOUTH,active,6/30/2023,call_center,0.6368,high,customer_010905@example.test,33255784071
C0010906,CUST-010906,customer_010906,SME,CENTER,active,2/23/2022,partner,0.1814,standard,customer_010906@example.test,33648461512
C0010907,CUST-010907,customer_010907,B2C,NORTH,active,12/13/2024,online,0.8293,standard,customer_010907@example.test,33800580057
C0010908,CUST-010908,customer_010908,B2C,EAST,active,3/26/2024,partner,0.5069,standard,customer_010908@example.test,33739744180
C0010909,CUST-010909,customer_010909,SME,NORTH,active,5/22/2024,partner,0.5632,standard,customer_010909@example.test,33711125668
C0010910,CUST-010910,customer_010910,B2C,CENTER,churned,2/18/2024,call_center,0.3178,standard,customer_010910@example.test,33563699770
C0010911,CUST-010911,customer_010911,B2C,EAST,suspended,10/4/2024,retail_store,0.0949,standard,customer_010911@example.test,33410348320
C0010912,CUST-010912,customer_010912,B2C,SOUTH,active,2/10/2025,partner,0.4545,standard,customer_010912@example.test,33449132423
C0010913,CUST-010913,customer_010913,SME,EAST,active,3/18/2023,call_center,0.0178,high,customer_010913@example.test,33407234176
C0010914,CUST-010914,customer_010914,B2C,WEST,active,5/7/2022,online,0.3334,standard,,33517736275
C0010915,CUST-010915,customer_010915,B2C,NORTH,active,3/17/2022,partner,0.5561,standard,customer_010915@example.test,33073512129
C0010916,CUST-010916,customer_010916,B2C,METRO,active,4/17/2024,retail_store,0.2406,standard,customer_010916@example.test,33820170590
C0010917,CUST-010917,customer_010917,B2C,NORTH,churned,9/28/2025,retail_store,0.2669,standard,customer_010917@example.test,33668435552
C0010918,CUST-010918,customer_010918,SME,EAST,active,1/20/2023,call_center,0.1764,standard,customer_010918@example.test,33265913886
C0010919,CUST-010919,customer_010919,B2C,CENTER,active,3/17/2025,online,0.2914,standard,customer_010919@example.test,33294109833
C0010920,CUST-010920,customer_010920,B2C,NORTH,active,7/2/2023,retail_store,0.124,standard,customer_010920@example.test,33535410845
C0010921,CUST-010921,customer_010921,B2C,WEST,active,6/9/2023,retail_store,0.2026,standard,customer_010921@example.test,33763044241
C0010922,CUST-010922,customer_010922,B2C,WEST,active,9/28/2023,partner,0.5901,standard,customer_010922@example.test,33438757252
C0010923,CUST-010923,customer_010923,B2C,WEST,active,1/3/2022,partner,0.178,standard,customer_010923@example.test,33000439747
C0010924,CUST-010924,customer_010924,B2C,CENTER,churned,9/2/2022,online,0.3121,standard,customer_010924@example.test,33141214618
C0010925,CUST-010925,customer_010925,B2C,WEST,active,9/14/2023,partner,0.6045,standard,customer_010925@example.test,33344634468
C0010926,CUST-010926,customer_010926,B2C,NORTH,active,10/10/2022,online,0.2612,standard,customer_010926@example.test,33969430748
C0010927,CUST-010927,customer_010927,B2C,METRO,active,12/26/2024,online,0.3039,standard,customer_010927@example.test,33677414130
C0010928,CUST-010928,customer_010928,B2C,EAST,active,11/12/2022,online,0.5066,standard,customer_010928@example.test,33051740040
C0010929,CUST-010929,customer_010929,B2C,WEST,active,10/29/2023,online,0.3713,standard,customer_010929@example.test,33355732956
C0010930,CUST-010930,customer_010930,B2C,CENTER,active,7/21/2025,call_center,0.4208,standard,customer_010930@example.test,33163041818
C0010931,CUST-010931,customer_010931,B2C,WEST,suspended,7/27/2023,partner,0.3377,standard,customer_010931@example.test,33377639412
C0010932,CUST-010932,customer_010932,B2C,NORTH,active,11/22/2025,retail_store,0.1026,standard,customer_010932@example.test,33693340851
C0010933,CUST-010933,customer_010933,B2C,NORTH,active,6/8/2022,online,0.3744,standard,customer_010933@example.test,33095505915
C0010934,CUST-010934,customer_010934,B2C,NORTH,active,7/2/2025,online,0.1817,standard,customer_010934@example.test,33974935581
C0010935,CUST-010935,customer_010935,ENTERPRISE,EAST,active,5/15/2024,partner,0.3411,standard,,33118882630
C0010936,CUST-010936,customer_010936,B2C,METRO,suspended,2/4/2023,call_center,0.8472,standard,customer_010936@example.test,33377398961
C0010937,CUST-010937,customer_010937,B2C,EAST,active,11/13/2024,online,0.3917,standard,customer_010937@example.test,33413712625
C0010938,CUST-010938,customer_010938,B2C,METRO,active,12/3/2024,online,0.3209,standard,customer_010938@example.test,33272034920
C0010939,CUST-010939,customer_010939,B2C,CENTER,active,4/19/2023,call_center,0,standard,customer_010939@example.test,33814643007
C0010940,CUST-010940,customer_010940,B2C,EAST,active,8/4/2024,retail_store,0.2485,standard,customer_010940@example.test,33315294606
C0010941,CUST-010941,customer_010941,B2C,EAST,active,3/21/2024,online,0.4097,standard,customer_010941@example.test,
C0010942,CUST-010942,customer_010942,B2C,SOUTH,active,5/28/2022,retail_store,0.4297,standard,customer_010942@example.test,33493717638
C0010943,CUST-010943,customer_010943,SME,SOUTH,active,2/7/2025,retail_store,0.0391,high,customer_010943@example.test,33060449825
C0010944,CUST-010944,customer_010944,ENTERPRISE,CENTER,active,3/15/2024,call_center,0.1721,standard,customer_010944@example.test,33449898401
C0010945,CUST-010945,customer_010945,B2C,METRO,active,4/14/2024,retail_store,0.3769,standard,customer_010945@example.test,33101041321
C0010946,CUST-010946,customer_010946,SME,SOUTH,active,2/28/2025,retail_store,0.595,standard,customer_010946@example.test,33507076968
C0010947,CUST-010947,customer_010947,B2C,NORTH,active,11/25/2023,partner,0.4809,standard,customer_010947@example.test,33410654436
C0010948,CUST-010948,customer_010948,B2C,WEST,active,1/7/2022,partner,0.4777,standard,customer_010948@example.test,33093839945
C0010949,CUST-010949,customer_010949,B2C,METRO,active,11/20/2023,online,0.0434,standard,customer_010949@example.test,33788564674
C0010950,CUST-010950,customer_010950,SME,METRO,active,1/12/2025,online,0.3252,standard,customer_010950@example.test,33804163547
C0010951,CUST-010951,customer_010951,B2C,EAST,active,10/5/2025,retail_store,0.0561,standard,customer_010951@example.test,33271778424
C0010952,CUST-010952,customer_010952,B2C,NORTH,active,7/30/2023,partner,0.1568,standard,customer_010952@example.test,33515160638
C0010953,CUST-010953,customer_010953,B2C,CENTER,churned,5/5/2022,retail_store,0.6812,standard,customer_010953@example.test,33920996975
C0010954,CUST-010954,customer_010954,B2C,METRO,active,8/26/2025,partner,0.1769,standard,customer_010954@example.test,33016465141
C0010955,CUST-010955,customer_010955,B2C,EAST,churned,2/12/2025,online,0,standard,customer_010955@example.test,33047340035
C0010956,CUST-010956,customer_010956,B2C,SOUTH,active,5/7/2022,online,0.2474,standard,customer_010956@example.test,33527362285
C0010957,CUST-010957,customer_010957,B2C,CENTER,active,3/14/2025,online,0.5372,standard,customer_010957@example.test,33872991484
C0010958,CUST-010958,customer_010958,B2C,SOUTH,active,7/23/2024,online,0.1527,standard,customer_010958@example.test,33481905176
C0010959,CUST-010959,customer_010959,B2C,WEST,active,1/20/2025,retail_store,0.1172,standard,customer_010959@example.test,33841444241
C0010960,CUST-010960,customer_010960,SME,EAST,active,6/8/2022,partner,0.1887,high,customer_010960@example.test,33781531046
C0010961,CUST-010961,customer_010961,B2C,METRO,active,8/16/2023,online,0.5429,standard,,33916382100
C0010962,CUST-010962,customer_010962,B2C,EAST,active,4/16/2023,partner,0.1432,standard,customer_010962@example.test,33174157157
C0010963,CUST-010963,customer_010963,B2C,WEST,active,7/27/2025,call_center,0.4639,standard,customer_010963@example.test,33700438085
C0010964,CUST-010964,customer_010964,SME,NORTH,active,10/30/2023,partner,0.0905,high,customer_010964@example.test,33829653006
C0010965,CUST-010965,customer_010965,B2C,WEST,active,2/1/2025,retail_store,0.625,standard,customer_010965@example.test,33655875947
C0010966,CUST-010966,customer_010966,B2C,WEST,suspended,6/3/2024,online,0.6822,standard,customer_010966@example.test,33571059590
C0010967,CUST-010967,customer_010967,B2C,NORTH,active,4/14/2024,online,0.6099,standard,,33143723172
C0010968,CUST-010968,customer_010968,B2C,NORTH,active,12/11/2024,partner,0.2148,standard,customer_010968@example.test,33798807820
C0010969,CUST-010969,customer_010969,B2C,NORTH,active,8/14/2023,partner,0.1196,standard,customer_010969@example.test,33992650410
C0010970,CUST-010970,customer_010970,B2C,METRO,active,12/23/2023,partner,0.8184,standard,customer_010970@example.test,33071642925
C0010971,CUST-010971,customer_010971,B2C,WEST,churned,12/5/2023,partner,0.7672,standard,customer_010971@example.test,33870811930
C0010972,CUST-010972,customer_010972,ENTERPRISE,WEST,active,11/29/2024,retail_store,0.4159,standard,customer_010972@example.test,33605940581
C0010973,CUST-010973,customer_010973,B2C,CENTER,active,4/30/2025,partner,0.6434,standard,customer_010973@example.test,33076526152
C0010974,CUST-010974,customer_010974,B2C,METRO,active,9/15/2023,retail_store,0.2561,standard,customer_010974@example.test,33822597729
C0010975,CUST-010975,customer_010975,ENTERPRISE,EAST,suspended,2/10/2025,call_center,0.2718,standard,customer_010975@example.test,33165827308
C0010976,CUST-010976,customer_010976,SME,EAST,suspended,12/24/2024,retail_store,0.016,high,customer_010976@example.test,33130839398
C0010977,CUST-010977,customer_010977,B2C,SOUTH,churned,3/3/2024,retail_store,0.5054,standard,customer_010977@example.test,33671802172
C0010978,CUST-010978,customer_010978,B2C,NORTH,active,8/13/2022,partner,0.37,standard,customer_010978@example.test,33656541729
C0010979,CUST-010979,customer_010979,SME,METRO,churned,1/29/2022,online,0.182,high,customer_010979@example.test,33460599777
C0010980,CUST-010980,customer_010980,B2C,METRO,active,8/25/2025,retail_store,0.5376,standard,customer_010980@example.test,33582038866
C0010981,CUST-010981,customer_010981,B2C,WEST,active,1/24/2022,partner,0.4802,standard,,33352519162
C0010982,CUST-010982,customer_010982,B2C,CENTER,active,10/15/2025,partner,0.3139,standard,customer_010982@example.test,33107218860
C0010983,CUST-010983,customer_010983,ENTERPRISE,NORTH,suspended,6/8/2023,call_center,0,high,customer_010983@example.test,33466645257
C0010984,CUST-010984,customer_010984,B2C,NORTH,active,1/12/2022,call_center,0.6242,standard,customer_010984@example.test,33888101589
C0010985,CUST-010985,customer_010985,B2C,SOUTH,active,4/22/2023,online,0.2504,standard,customer_010985@example.test,33701428047
C0010986,CUST-010986,customer_010986,B2C,SOUTH,active,2/8/2023,retail_store,0.3411,standard,customer_010986@example.test,33104075759
C0010987,CUST-010987,customer_010987,SME,EAST,churned,5/6/2024,retail_store,0.3041,standard,customer_010987@example.test,33332819053
C0010988,CUST-010988,customer_010988,B2C,NORTH,active,12/22/2023,online,0.2219,standard,customer_010988@example.test,33407458523
C0010989,CUST-010989,customer_010989,B2C,CENTER,active,6/2/2023,call_center,0.3921,standard,customer_010989@example.test,33948946724
